timestamp,src_ip,dst_ip,protocol,activity_type,event_details,src_ip_int,dst_ip_int,protocol_code,activity_label
2025-01-01 02:18:12,43.222.141.108,77.247.39.93,ICMP,red,RED - ICMP connection from 43.222.141.108 to 77.247.39.93,736005484,1308043101,2,1
2025-01-01 12:40:03,226.222.213.239,223.61.116.192,HTTPS,red,RED - HTTPS connection from 226.222.213.239 to 223.61.116.192,3806254575,3745346752,1,1
2025-01-01 05:15:20,207.237.29.144,106.213.68.100,UDP,blue,BLUE - Defensive action on 106.213.68.100,3488423312,1792361572,4,0
2025-01-01 08:59:06,110.207.21.156,189.194.160.101,HTTPS,red,RED - HTTPS connection from 110.207.21.156 to 189.194.160.101,1859065244,3183648869,1,1
2025-01-01 06:51:37,43.206.9.59,58.67.108.188,TCP,red,RED - TCP connection from 43.206.9.59 to 58.67.108.188,734923067,977497276,3,1
2025-01-01 01:48:25,101.251.78.14,93.1.218.23,ICMP,blue,BLUE - Defensive action on 93.1.218.23,1710968334,1560402455,2,0
2025-01-01 05:46:28,45.16.32.87,111.58.116.31,HTTPS,red,RED - HTTPS connection from 45.16.32.87 to 111.58.116.31,756031575,1866101791,1,1
2025-01-01 18:36:57,236.104.79.138,84.200.33.80,HTTP,red,RED - HTTP connection from 236.104.79.138 to 84.200.33.80,3966259082,1422401872,0,1
2025-01-01 03:48:46,19.175.87.228,97.82.38.141,TCP,blue,BLUE - Defensive action on 97.82.38.141,330258404,1632773773,3,0
2025-01-01 08:46:24,50.129.181.69,204.203.40.96,HTTP,blue,BLUE - Defensive action on 204.203.40.96,847361349,3435866208,0,0
2025-01-01 15:43:15,157.139.171.70,69.50.130.168,HTTPS,blue,BLUE - Defensive action on 69.50.130.168,2643176262,1160938152,1,0
2025-01-01 21:26:22,83.8.89.68,14.64.215.135,TCP,red,RED - TCP connection from 83.8.89.68 to 14.64.215.135,1393056068,239130503,3,1
2025-01-01 16:42:41,65.111.238.78,174.203.52.2,HTTPS,blue,BLUE - Defensive action on 174.203.52.2,1097854542,2932552706,1,0
2025-01-01 22:30:16,164.15.254.228,161.148.154.124,UDP,blue,BLUE - Defensive action on 161.148.154.124,2752511716,2710870652,4,0
2025-01-01 19:57:27,103.134.43.103,129.222.66.196,UDP,blue,BLUE - Defensive action on 129.222.66.196,1736846183,2178826948,4,0
2025-01-01 15:28:44,57.90.237.13,143.127.62.117,UDP,blue,BLUE - Defensive action on 143.127.62.117,962260237,2407480949,4,0
2025-01-01 16:47:49,43.216.150.157,236.27.72.119,HTTP,red,RED - HTTP connection from 43.216.150.157 to 236.27.72.119,735614621,3961210999,0,1
2025-01-01 08:12:53,251.216.38.235,64.100.84.85,ICMP,red,RED - ICMP connection from 251.216.38.235 to 64.100.84.85,4225246955,1080317013,2,1
2025-01-01 07:49:17,220.161.11.198,211.141.79.25,TCP,blue,BLUE - Defensive action on 211.141.79.25,3701541830,3549253401,3,0
2025-01-01 20:32:26,29.31.103.147,138.76.84.84,HTTPS,blue,BLUE - Defensive action on 138.76.84.84,488597395,2320258132,1,0
2025-01-01 05:43:02,254.56.66.138,108.244.35.100,UDP,red,RED - UDP connection from 254.56.66.138 to 108.244.35.100,4265099914,1827939172,4,1
2025-01-01 03:03:23,165.219.69.222,119.93.25.67,HTTP,blue,BLUE - Defensive action on 119.93.25.67,2782610910,2002590019,0,0
2025-01-01 17:20:20,78.243.119.98,175.199.242.68,UDP,blue,BLUE - Defensive action on 175.199.242.68,1324578658,2949116484,4,0
2025-01-01 16:48:25,242.107.224.205,75.35.209.173,HTTP,red,RED - HTTP connection from 242.107.224.205 to 75.35.209.173,4067156173,1260638637,0,1
2025-01-01 04:33:26,161.155.47.129,165.86.78.44,HTTPS,blue,BLUE - Defensive action on 165.86.78.44,2711302017,2773896748,1,0
2025-01-01 01:39:21,42.35.153.23,102.62.71.186,HTTPS,blue,BLUE - Defensive action on 102.62.71.186,706976023,1715357626,1,0
2025-01-01 11:25:04,15.25.244.129,236.80.29.246,HTTPS,red,RED - HTTPS connection from 15.25.244.129 to 236.80.29.246,253359233,3964673526,1,1
2025-01-01 23:10:22,109.225.250.188,250.213.83.37,HTTPS,red,RED - HTTPS connection from 109.225.250.188 to 250.213.83.37,1843526332,4208284453,1,1
2025-01-01 20:34:15,63.115.153.176,212.41.16.24,HTTP,blue,BLUE - Defensive action on 212.41.16.24,1064540592,3559460888,0,0
2025-01-01 20:55:41,76.151.11.251,213.202.140.3,HTTPS,red,RED - HTTPS connection from 76.151.11.251 to 213.202.140.3,1284967419,3586821123,1,1
2025-01-01 21:02:55,249.117.44.106,220.250.110.152,HTTP,blue,BLUE - Defensive action on 220.250.110.152,4185205866,3707399832,0,0
2025-01-01 02:06:29,63.44.222.30,117.28.158.171,UDP,red,RED - UDP connection from 63.44.222.30 to 117.28.158.171,1059905054,1964809899,4,1
2025-01-01 05:03:40,210.226.175.45,182.155.14.191,TCP,red,RED - TCP connection from 210.226.175.45 to 182.155.14.191,3538071341,3063615167,3,1
2025-01-01 19:57:35,96.96.210.226,144.223.202.64,UDP,blue,BLUE - Defensive action on 144.223.202.64,1616958178,2430585408,4,0
2025-01-01 15:18:02,80.255.190.119,179.16.169.21,UDP,red,RED - UDP connection from 80.255.190.119 to 179.16.169.21,1358937719,3004213525,4,1
2025-01-01 16:14:07,155.218.85.177,114.179.228.11,ICMP,blue,BLUE - Defensive action on 114.179.228.11,2614777265,1924391947,2,0
2025-01-01 11:13:00,7.205.112.115,92.47.167.15,HTTPS,red,RED - HTTPS connection from 7.205.112.115 to 92.47.167.15,130904179,1546626831,1,1
2025-01-01 02:43:09,242.103.69.200,198.55.79.28,UDP,blue,BLUE - Defensive action on 198.55.79.28,4066854344,3325513500,4,0
2025-01-01 08:33:53,111.201.162.183,98.207.195.112,HTTPS,red,RED - HTTPS connection from 111.201.162.183 to 98.207.195.112,1875485367,1657783152,1,1
2025-01-01 03:56:24,90.188.58.196,72.115.219.217,HTTPS,red,RED - HTTPS connection from 90.188.58.196 to 72.115.219.217,1522285252,1215552473,1,1
2025-01-01 20:21:24,235.178.177.247,209.141.115.156,UDP,blue,BLUE - Defensive action on 209.141.115.156,3954356727,3515708316,4,0
2025-01-01 03:20:51,90.113.109.170,85.169.184.76,UDP,blue,BLUE - Defensive action on 85.169.184.76,1517383082,1437186124,4,0
2025-01-01 11:37:07,62.238.62.69,116.126.72.25,TCP,blue,BLUE - Defensive action on 116.126.72.25,1055800901,1954433049,3,0
2025-01-01 16:58:06,81.208.61.138,92.106.231.79,HTTP,blue,BLUE - Defensive action on 92.106.231.79,1372601738,1550509903,0,0
2025-01-01 05:14:38,47.130.45.40,79.208.86.16,HTTPS,blue,BLUE - Defensive action on 79.208.86.16,797060392,1339053584,1,0
2025-01-01 22:52:03,192.77.210.158,176.226.111.23,TCP,red,RED - TCP connection from 192.77.210.158 to 176.226.111.23,3226325662,2967629591,3,1
2025-01-01 14:50:22,29.160.63.120,29.69.253.196,ICMP,blue,BLUE - Defensive action on 29.69.253.196,497041272,491126212,2,0
2025-01-01 16:14:02,5.254.76.168,164.0.19.171,HTTP,blue,BLUE - Defensive action on 164.0.19.171,100551848,2751468459,0,0
2025-01-01 11:23:35,106.23.113.190,38.8.133.142,HTTPS,blue,BLUE - Defensive action on 38.8.133.142,1779921342,638092686,1,0
2025-01-01 17:51:12,137.191.57.82,140.216.243.175,UDP,blue,BLUE - Defensive action on 140.216.243.175,2311010642,2363028399,4,0
2025-01-01 11:41:36,74.30.45.167,147.118.19.234,UDP,blue,BLUE - Defensive action on 147.118.19.234,1243491751,2473989098,4,0
2025-01-01 01:36:12,220.6.125.12,121.186.196.236,UDP,red,RED - UDP connection from 220.6.125.12 to 121.186.196.236,3691412748,2042283244,4,1
2025-01-01 23:43:18,211.154.153.111,170.160.102.107,HTTP,blue,BLUE - Defensive action on 170.160.102.107,3550124399,2862638699,0,0
2025-01-01 14:57:32,94.121.227.157,73.229.119.137,UDP,blue,BLUE - Defensive action on 73.229.119.137,1585046429,1239775113,4,0
2025-01-01 18:09:42,2.24.221.215,150.247.90.178,HTTPS,red,RED - HTTPS connection from 2.24.221.215 to 150.247.90.178,35184087,2532793010,1,1
2025-01-01 20:31:26,67.31.242.149,44.26.149.208,HTTPS,red,RED - HTTPS connection from 67.31.242.149 to 44.26.149.208,1126167189,739939792,1,1
2025-01-01 11:06:41,211.116.114.7,169.98.204.85,ICMP,red,RED - ICMP connection from 211.116.114.7 to 169.98.204.85,3547623943,2841824341,2,1
2025-01-01 04:19:30,108.250.253.205,175.65.166.193,HTTP,blue,BLUE - Defensive action on 175.65.166.193,1828388301,2940315329,0,0
2025-01-01 15:29:10,241.73.104.19,162.137.98.183,ICMP,red,RED - ICMP connection from 241.73.104.19 to 162.137.98.183,4048119827,2726912695,2,1
2025-01-01 12:23:25,236.83.52.56,40.113.96.204,HTTPS,red,RED - HTTPS connection from 236.83.52.56 to 40.113.96.204,3964875832,678518988,1,1
2025-01-01 21:48:24,83.250.9.29,238.185.157.62,TCP,red,RED - TCP connection from 83.250.9.29 to 238.185.157.62,1408895261,4005141822,3,1
2025-01-01 16:40:36,165.15.31.123,217.205.218.176,TCP,blue,BLUE - Defensive action on 217.205.218.176,2769231739,3654146736,3,0
2025-01-01 00:25:54,74.229.195.174,81.21.49.235,HTTPS,blue,BLUE - Defensive action on 81.21.49.235,1256571822,1360343531,1,0
2025-01-01 03:39:36,214.99.151.59,93.91.154.4,HTTPS,red,RED - HTTPS connection from 214.99.151.59 to 93.91.154.4,3596851003,1566284292,1,1
2025-01-01 06:59:45,175.32.112.246,226.49.85.186,UDP,red,RED - UDP connection from 175.32.112.246 to 226.49.85.186,2938138870,3794884026,4,1
2025-01-01 19:31:32,115.71.216.47,72.236.127.224,TCP,blue,BLUE - Defensive action on 72.236.127.224,1934088239,1223458784,3,0
2025-01-01 16:30:09,178.14.26.165,165.94.227.203,UDP,red,RED - UDP connection from 178.14.26.165 to 165.94.227.203,2987268773,2774459339,4,1
2025-01-01 09:48:31,121.175.187.48,128.217.107.108,ICMP,blue,BLUE - Defensive action on 128.217.107.108,2041559856,2161732460,2,0
2025-01-01 11:25:16,233.176.4.212,72.75.206.115,UDP,blue,BLUE - Defensive action on 72.75.206.115,3920626900,1212927603,4,0
2025-01-01 19:56:42,221.160.111.52,54.148.176.236,UDP,red,RED - UDP connection from 221.160.111.52 to 54.148.176.236,3718278964,915714284,4,1
2025-01-01 14:04:38,87.95.254.178,128.188.136.206,TCP,blue,BLUE - Defensive action on 128.188.136.206,1465908914,2159839438,3,0
2025-01-01 16:30:54,73.192.246.19,86.69.240.51,UDP,red,RED - UDP connection from 73.192.246.19 to 86.69.240.51,1237382675,1447424051,4,1
2025-01-01 04:13:55,175.105.250.24,231.228.28.117,UDP,blue,BLUE - Defensive action on 231.228.28.117,2942958104,3890486389,4,0
2025-01-01 14:01:28,231.97.130.12,182.223.0.134,HTTPS,red,RED - HTTPS connection from 231.97.130.12 to 182.223.0.134,3881927180,3068067974,1,1
2025-01-01 10:24:10,61.139.171.82,229.41.70.39,UDP,blue,BLUE - Defensive action on 229.41.70.39,1032563538,3844687399,4,0
2025-01-01 23:16:29,246.249.162.45,182.182.114.171,HTTPS,red,RED - HTTPS connection from 246.249.162.45 to 182.182.114.171,4143555117,3065410219,1,1
2025-01-01 20:49:53,222.144.138.156,26.24.87.82,HTTP,red,RED - HTTP connection from 222.144.138.156 to 26.24.87.82,3734014620,437802834,0,1
2025-01-01 10:04:51,67.152.96.39,133.123.29.207,HTTPS,blue,BLUE - Defensive action on 133.123.29.207,1134059559,2239438287,1,0
2025-01-01 12:15:40,225.67.192.40,42.92.84.185,HTTP,red,RED - HTTP connection from 225.67.192.40 to 42.92.84.185,3779313704,710694073,0,1
2025-01-01 01:23:34,28.222.176.187,202.160.223.156,HTTPS,red,RED - HTTPS connection from 28.222.176.187 to 202.160.223.156,484356283,3399540636,1,1
2025-01-01 06:22:53,164.253.224.3,52.146.99.9,HTTPS,red,RED - HTTPS connection from 164.253.224.3 to 52.146.99.9,2768101379,882008841,1,1
2025-01-01 13:41:48,108.232.174.41,95.159.166.199,HTTPS,red,RED - HTTPS connection from 108.232.174.41 to 95.159.166.199,1827188265,1604298439,1,1
2025-01-01 22:34:49,98.168.225.86,111.69.153.83,HTTPS,red,RED - HTTPS connection from 98.168.225.86 to 111.69.153.83,1655234902,1866832211,1,1
2025-01-01 18:49:52,85.98.55.27,4.34.99.232,HTTPS,red,RED - HTTPS connection from 85.98.55.27 to 4.34.99.232,1432499995,69362664,1,1
2025-01-01 22:24:44,148.228.100.53,175.162.153.146,ICMP,blue,BLUE - Defensive action on 175.162.153.146,2497995829,2946668946,2,0
2025-01-01 04:42:12,98.117.181.19,102.21.223.5,HTTP,red,RED - HTTP connection from 98.117.181.19 to 102.21.223.5,1651881235,1712709381,0,1
2025-01-01 19:46:16,145.16.91.238,218.161.8.247,UDP,red,RED - UDP connection from 145.16.91.238 to 218.161.8.247,2433768430,3667986679,4,1
2025-01-01 21:45:17,226.240.146.138,3.55.220.35,ICMP,blue,BLUE - Defensive action on 3.55.220.35,3807416970,53992483,2,0
2025-01-01 20:31:29,195.229.165.222,249.161.77.113,TCP,blue,BLUE - Defensive action on 249.161.77.113,3286607326,4188097905,3,0
2025-01-01 20:36:07,251.48.21.59,55.243.138.12,TCP,blue,BLUE - Defensive action on 55.243.138.12,4214232379,938707468,3,0
2025-01-01 15:15:50,158.8.123.53,18.51.17.115,HTTPS,red,RED - HTTPS connection from 158.8.123.53 to 18.51.17.115,2651355957,305336691,1,1
2025-01-01 22:04:42,191.254.146.199,205.117.180.57,UDP,blue,BLUE - Defensive action on 205.117.180.57,3221131975,3447043129,4,0
2025-01-01 13:40:19,242.61.26.52,62.121.252.131,HTTPS,blue,BLUE - Defensive action on 62.121.252.131,4064090676,1048181891,1,0
2025-01-01 14:28:42,181.41.96.225,109.84.218.65,ICMP,blue,BLUE - Defensive action on 109.84.218.65,3039387873,1834277441,2,0
2025-01-01 22:19:41,229.173.227.13,34.14.241.232,TCP,red,RED - TCP connection from 229.173.227.13 to 34.14.241.232,3853378317,571404776,3,1
2025-01-01 14:19:03,130.234.123.56,150.180.24.13,ICMP,blue,BLUE - Defensive action on 150.180.24.13,2196405048,2528385037,2,0
2025-01-01 03:19:15,183.127.182.102,132.25.153.67,UDP,red,RED - UDP connection from 183.127.182.102 to 132.25.153.67,3078600294,2216270147,4,1
2025-01-01 11:57:58,92.224.137.225,188.47.190.209,ICMP,red,RED - ICMP connection from 92.224.137.225 to 188.47.190.209,1558219233,3157245649,2,1
2025-01-01 00:13:52,2.91.45.181,167.145.213.178,HTTP,red,RED - HTTP connection from 2.91.45.181 to 167.145.213.178,39529909,2811352498,0,1
2025-01-01 20:17:04,185.20.42.84,127.59.197.73,HTTP,blue,BLUE - Defensive action on 127.59.197.73,3105106516,2134623561,0,0
2025-01-01 05:59:56,71.57.75.128,39.104.11.76,HTTP,red,RED - HTTP connection from 71.57.75.128 to 39.104.11.76,1194937216,661130060,0,1
2025-01-01 15:39:30,116.116.211.87,212.232.204.107,TCP,blue,BLUE - Defensive action on 212.232.204.107,1953813335,3572026475,3,0
2025-01-01 20:09:11,224.72.63.11,2.201.43.79,UDP,blue,BLUE - Defensive action on 2.201.43.79,3762831115,46738255,4,0
2025-01-01 06:14:20,241.222.33.31,37.66.97.50,HTTPS,blue,BLUE - Defensive action on 37.66.97.50,4057866527,625107250,1,0
2025-01-01 09:57:40,102.175.150.116,207.68.70.106,HTTPS,blue,BLUE - Defensive action on 207.68.70.106,1722783348,3477358186,1,0
2025-01-01 15:29:29,35.130.244.197,60.42.145.154,HTTPS,blue,BLUE - Defensive action on 60.42.145.154,595784901,1009422746,1,0
2025-01-01 09:59:14,12.27.149.179,242.64.251.27,TCP,blue,BLUE - Defensive action on 242.64.251.27,203134387,4064344859,3,0
2025-01-01 18:41:26,152.249.118.183,16.9.216.148,ICMP,red,RED - ICMP connection from 152.249.118.183 to 16.9.216.148,2566485687,269080724,2,1
2025-01-01 22:09:05,62.109.192.197,141.130.184.247,HTTP,blue,BLUE - Defensive action on 141.130.184.247,1047380165,2374154487,0,0
2025-01-01 12:05:12,144.242.186.184,116.58.49.195,UDP,red,RED - UDP connection from 144.242.186.184 to 116.58.49.195,2431826616,1949970883,4,1
2025-01-01 12:27:25,110.4.222.123,75.144.248.22,HTTP,red,RED - HTTP connection from 110.4.222.123 to 75.144.248.22,1845812859,1267791894,0,1
2025-01-01 08:50:50,201.242.208.49,25.49.220.91,HTTP,blue,BLUE - Defensive action on 25.49.220.91,3388133425,422698075,0,0
2025-01-01 21:35:36,45.171.32.31,71.72.212.44,ICMP,red,RED - ICMP connection from 45.171.32.31 to 71.72.212.44,766189599,1195955244,2,1
2025-01-01 22:23:54,44.18.184.62,168.0.80.23,ICMP,blue,BLUE - Defensive action on 168.0.80.23,739424318,2818592791,2,0
2025-01-01 04:11:23,69.31.162.119,142.208.33.124,TCP,blue,BLUE - Defensive action on 142.208.33.124,1159701111,2396004732,3,0
2025-01-01 12:43:49,144.108.5.164,52.144.130.203,TCP,blue,BLUE - Defensive action on 52.144.130.203,2422998436,881885899,3,0
2025-01-01 23:41:55,99.217.126.63,123.17.185.162,TCP,red,RED - TCP connection from 99.217.126.63 to 123.17.185.162,1675198015,2064759202,3,1
2025-01-01 08:22:02,97.197.67.28,5.103.214.212,UDP,red,RED - UDP connection from 97.197.67.28 to 5.103.214.212,1640317724,90691284,4,1
2025-01-01 05:22:01,121.158.175.75,95.4.74.15,UDP,red,RED - UDP connection from 121.158.175.75 to 95.4.74.15,2040442699,1594116623,4,1
2025-01-01 22:15:14,44.32.54.30,128.112.32.206,UDP,blue,BLUE - Defensive action on 128.112.32.206,740308510,2154832078,4,0
2025-01-01 14:58:03,78.255.52.183,138.87.128.246,TCP,blue,BLUE - Defensive action on 138.87.128.246,1325348023,2320990454,3,0
2025-01-01 21:29:57,109.16.15.24,56.119.13.144,UDP,blue,BLUE - Defensive action on 56.119.13.144,1829768984,947326352,4,0
2025-01-01 07:40:06,118.168.8.234,178.68.1.156,HTTP,red,RED - HTTP connection from 118.168.8.234 to 178.68.1.156,1990723818,2990801308,0,1
2025-01-01 19:36:41,8.227.63.91,249.192.183.100,UDP,red,RED - UDP connection from 8.227.63.91 to 249.192.183.100,149110619,4190156644,4,1
2025-01-01 20:39:24,243.40.43.188,125.35.64.33,HTTP,red,RED - HTTP connection from 243.40.43.188 to 125.35.64.33,4079496124,2099462177,0,1
2025-01-01 00:53:58,234.191.228.125,12.151.98.83,HTTPS,red,RED - HTTPS connection from 234.191.228.125 to 12.151.98.83,3938444413,211247699,1,1
2025-01-01 14:30:28,97.29.182.224,85.51.1.117,HTTP,red,RED - HTTP connection from 97.29.182.224 to 85.51.1.117,1629337312,1429406069,0,1
2025-01-01 04:41:10,220.72.116.79,33.107.66.252,TCP,blue,BLUE - Defensive action on 33.107.66.252,3695735887,560677628,3,0
2025-01-01 03:03:33,76.227.180.59,150.21.238.132,HTTPS,blue,BLUE - Defensive action on 150.21.238.132,1289991227,2518019716,1,0
2025-01-01 10:50:54,147.2.232.87,252.120.119.90,ICMP,blue,BLUE - Defensive action on 252.120.119.90,2466441303,4235753306,2,0
2025-01-01 20:50:47,243.56.97.5,113.160.214.39,HTTP,red,RED - HTTP connection from 243.56.97.5 to 113.160.214.39,4080558341,1906365991,0,1
2025-01-01 12:34:02,207.206.244.152,33.132.4.176,HTTPS,red,RED - HTTPS connection from 207.206.244.152 to 33.132.4.176,3486446744,562300080,1,1
2025-01-01 20:36:45,219.248.175.229,175.24.23.26,HTTP,red,RED - HTTP connection from 219.248.175.229 to 175.24.23.26,3690508261,2937591578,0,1
2025-01-01 15:39:29,255.74.80.82,18.60.94.82,UDP,red,RED - UDP connection from 255.74.80.82 to 18.60.94.82,4283060306,305946194,4,1
2025-01-01 22:32:03,93.112.237.198,161.106.141.14,UDP,red,RED - UDP connection from 93.112.237.198 to 161.106.141.14,1567681990,2708114702,4,1
2025-01-01 14:30:19,26.83.30.56,209.130.243.215,TCP,blue,BLUE - Defensive action on 209.130.243.215,441654840,3515020247,3,0
2025-01-01 12:13:12,168.45.113.91,58.157.215.202,ICMP,blue,BLUE - Defensive action on 58.157.215.202,2821550427,983422922,2,0
2025-01-01 04:53:20,3.36.8.37,185.249.223.250,UDP,red,RED - UDP connection from 3.36.8.37 to 185.249.223.250,52693029,3120160762,4,1
2025-01-01 12:08:24,175.155.205.15,162.46.187.137,ICMP,red,RED - ICMP connection from 175.155.205.15 to 162.46.187.137,2946223375,2720971657,2,1
2025-01-01 22:01:50,40.230.189.96,114.39.70.136,ICMP,blue,BLUE - Defensive action on 114.39.70.136,686210400,1915176584,2,0
2025-01-01 17:54:38,243.244.153.3,197.220.149.153,UDP,red,RED - UDP connection from 243.244.153.3 to 197.220.149.153,4092893443,3319567769,4,1
2025-01-01 09:57:57,178.48.92.99,124.222.152.147,UDP,red,RED - UDP connection from 178.48.92.99 to 124.222.152.147,2989513827,2094962835,4,1
2025-01-01 08:58:45,191.134.219.230,150.204.185.57,UDP,blue,BLUE - Defensive action on 150.204.185.57,3213286374,2529999161,4,0
2025-01-01 03:34:38,211.67.105.186,10.235.198.183,HTTPS,red,RED - HTTPS connection from 211.67.105.186 to 10.235.198.183,3544410554,183223991,1,1
2025-01-01 10:51:50,146.54.171.73,117.252.68.218,HTTPS,blue,BLUE - Defensive action on 117.252.68.218,2453056329,1979466970,1,0
2025-01-01 12:03:17,53.97.209.179,142.135.144.77,UDP,red,RED - UDP connection from 53.97.209.179 to 142.135.144.77,895603123,2391248973,4,1
2025-01-01 22:59:12,82.208.17.71,222.41.251.121,HTTP,blue,BLUE - Defensive action on 222.41.251.121,1389367623,3727293305,0,0
2025-01-01 01:55:57,120.4.34.100,170.138.184.222,TCP,red,RED - TCP connection from 120.4.34.100 to 170.138.184.222,2013536868,2861218014,3,1
2025-01-01 05:15:10,28.89.109.249,71.225.209.66,HTTPS,red,RED - HTTPS connection from 28.89.109.249 to 71.225.209.66,475622905,1205981506,1,1
2025-01-01 10:55:57,217.222.210.82,221.32.104.217,HTTP,blue,BLUE - Defensive action on 221.32.104.217,3655258706,3709888729,0,0
2025-01-01 18:55:18,187.254.252.207,47.119.148.251,UDP,red,RED - UDP connection from 187.254.252.207 to 47.119.148.251,3154050255,796366075,4,1
2025-01-01 09:29:41,99.120.228.193,69.168.154.150,HTTPS,red,RED - HTTPS connection from 99.120.228.193 to 69.168.154.150,1668867265,1168677526,1,1
2025-01-01 13:27:29,150.234.43.3,121.68.165.250,HTTP,red,RED - HTTP connection from 150.234.43.3 to 121.68.165.250,2531928835,2034542074,0,1
2025-01-01 22:45:24,127.100.234.28,35.155.3.243,HTTP,blue,BLUE - Defensive action on 35.155.3.243,2137319964,597361651,0,0
2025-01-01 13:57:45,182.216.131.19,25.30.26.86,UDP,blue,BLUE - Defensive action on 25.30.26.86,3067642643,421403222,4,0
2025-01-01 15:30:50,116.239.221.105,95.254.162.70,HTTP,red,RED - HTTP connection from 116.239.221.105 to 95.254.162.70,1961876841,1610523206,0,1
2025-01-01 16:23:11,67.126.141.197,200.248.122.71,HTTP,red,RED - HTTP connection from 67.126.141.197 to 200.248.122.71,1132367301,3371727431,0,1
2025-01-01 04:40:21,225.93.66.111,129.28.63.133,UDP,blue,BLUE - Defensive action on 129.28.63.133,3780985455,2166112133,4,0
2025-01-01 13:03:22,157.14.66.124,236.249.57.228,HTTP,blue,BLUE - Defensive action on 236.249.57.228,2634957436,3975756260,0,0
2025-01-01 22:21:13,165.54.226.184,67.52.17.19,TCP,blue,BLUE - Defensive action on 67.52.17.19,2771837624,1127485715,3,0
2025-01-01 12:04:59,54.108.104.140,134.132.247.160,UDP,red,RED - UDP connection from 54.108.104.140 to 134.132.247.160,913074316,2256861088,4,1
2025-01-01 03:55:25,194.212.23.238,163.63.230.118,HTTPS,red,RED - HTTPS connection from 194.212.23.238 to 163.63.230.118,3268679662,2738873974,1,1
2025-01-01 13:14:56,96.144.198.105,199.173.26.203,ICMP,red,RED - ICMP connection from 96.144.198.105 to 199.173.26.203,1620100713,3350010571,2,1
2025-01-01 19:40:55,240.139.227.35,249.90.233.162,HTTPS,blue,BLUE - Defensive action on 249.90.233.162,4035699491,4183484834,1,0
2025-01-01 13:22:41,46.6.251.173,27.202.224.134,TCP,red,RED - TCP connection from 46.6.251.173 to 27.202.224.134,772209581,466280582,3,1
2025-01-01 13:17:24,205.64.113.28,102.4.235.81,UDP,blue,BLUE - Defensive action on 102.4.235.81,3443552540,1711598417,4,0
2025-01-01 07:01:47,9.12.47.15,241.111.62.182,TCP,red,RED - TCP connection from 9.12.47.15 to 241.111.62.182,151793423,4050599606,3,1
2025-01-01 13:54:56,134.116.213.62,147.78.218.249,ICMP,blue,BLUE - Defensive action on 147.78.218.249,2255803710,2471418617,2,0
2025-01-01 17:04:43,31.129.22.17,78.5.49.201,TCP,red,RED - TCP connection from 31.129.22.17 to 78.5.49.201,528553489,1308963273,3,1
2025-01-01 12:03:36,173.56.213.150,79.13.242.68,HTTPS,red,RED - HTTPS connection from 173.56.213.150 to 79.13.242.68,2906183062,1326314052,1,1
2025-01-01 22:12:44,57.32.237.233,180.154.209.30,UDP,red,RED - UDP connection from 57.32.237.233 to 180.154.209.30,958459369,3030044958,4,1
2025-01-01 20:15:54,68.66.82.150,217.130.2.85,HTTP,red,RED - HTTP connection from 68.66.82.150 to 217.130.2.85,1145197206,3649176149,0,1
2025-01-01 20:51:13,173.71.193.134,189.126.53.84,HTTPS,red,RED - HTTPS connection from 173.71.193.134 to 189.126.53.84,2907160966,3179165012,1,1
2025-01-01 09:31:22,168.184.120.16,171.60.238.79,UDP,blue,BLUE - Defensive action on 171.60.238.79,2830661648,2872897103,4,0
2025-01-01 09:02:07,142.145.13.218,217.154.105.133,HTTPS,red,RED - HTTPS connection from 142.145.13.218 to 217.154.105.133,2391870938,3650775429,1,1
2025-01-01 14:13:19,177.157.227.14,154.2.24.198,HTTP,red,RED - HTTP connection from 177.157.227.14 to 154.2.24.198,2979914510,2583828678,0,1
2025-01-01 20:53:50,188.169.215.91,246.150.148.43,TCP,blue,BLUE - Defensive action on 246.150.148.43,3165247323,4137063467,3,0
2025-01-01 05:59:41,42.165.115.89,243.145.40.65,UDP,blue,BLUE - Defensive action on 243.145.40.65,715486041,4086376513,4,0
2025-01-01 20:26:59,31.134.133.181,115.109.146.178,HTTP,red,RED - HTTP connection from 31.134.133.181 to 115.109.146.178,528909749,1936560818,0,1
2025-01-01 04:51:47,123.78.232.192,254.191.212.180,HTTPS,blue,BLUE - Defensive action on 254.191.212.180,2068768960,4273984692,1,0
2025-01-01 09:14:23,254.157.176.199,181.203.70.219,TCP,red,RED - TCP connection from 254.157.176.199 to 181.203.70.219,4271747271,3049998043,3,1
2025-01-01 03:28:59,161.228.63.22,250.31.17.97,ICMP,red,RED - ICMP connection from 161.228.63.22 to 250.31.17.97,2716090134,4196340065,2,1
2025-01-01 22:06:10,114.212.139.56,194.58.176.111,TCP,blue,BLUE - Defensive action on 194.58.176.111,1926531896,3258626159,3,0
2025-01-01 13:29:26,56.227.227.244,61.185.50.252,ICMP,blue,BLUE - Defensive action on 61.185.50.252,954459124,1035547388,2,0
2025-01-01 05:54:59,101.153.172.130,213.250.153.122,TCP,blue,BLUE - Defensive action on 213.250.153.122,1704569986,3589970298,3,0
2025-01-01 11:43:02,183.191.247.184,245.253.242.69,HTTPS,blue,BLUE - Defensive action on 245.253.242.69,3082811320,4127060549,1,0
2025-01-01 07:57:31,79.217.193.147,41.191.130.141,TCP,red,RED - TCP connection from 79.217.193.147 to 41.191.130.141,1339670931,700416653,3,1
