original_row_id,text_chunk,Equipment_Type,column_chunked,Priority,Date_Reported,Status,source_file,Mission_Title,Reported_By,Recommendation_ID,chunk_id,chunk_index,System_Affected,Issue_ID,source_column
6,system operation security incident assessment incident response operation cyber cyber intel assessment assessment operation security incident cyber incident threat system response operation cyber system response,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_7,,,fb6f9a27-3b08-4119-b609-eca2b35c1b0f,2,,,Big_Rocks
6,system response response threat operation assessment network system response intel assessment incident system incident network system operation intel assessment incident incident network security security intel,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_7,,,54a6b833-d286-4cdd-a571-cec81ed7f035,3,,,Big_Rocks
6,security intel response assessment system incident system assessment network intel operation,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_7,,,59fe3100-96d0-4522-a4d2-a852ebf86167,4,,,Big_Rocks
7,response incident assessment system network response threat security incident cyber network assessment incident intel operation operation threat assessment system intel response threat threat response cyber,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_8,,,9f158a5b-cbe8-4870-ab81-ae356afdb066,1,,,Debrief_Focus_Point_Problem_Statement
7,response cyber response network network system network response system operation system threat network system assessment system security assessment assessment response operation assessment system operation incident,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_8,,,34f6d7ad-c802-4b7c-9cb7-b3c07d56c0ad,2,,,Debrief_Focus_Point_Problem_Statement
7,operation incident response threat response response security incident assessment response response intel intel security system assessment cyber security security system cyber assessment response security intel,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_8,,,12a6661a-fdb3-4012-b1ce-d1ee6fa8e3f6,3,,,Debrief_Focus_Point_Problem_Statement
7,security intel incident cyber incident intel assessment intel intel operation security,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_8,,,cf6276bf-35f2-4c0f-9832-16bd6ed4cc7e,4,,,Debrief_Focus_Point_Problem_Statement
7,response threat security operation operation system cyber cyber system network incident operation intel response intel security threat response assessment security threat threat operation network response,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_8,,,837ccd78-a1ab-463d-bd05-8a31aa6f6607,1,,,Contributing_Factors
7,network response incident security cyber operation cyber incident cyber operation assessment cyber security intel response threat system network threat operation response security response network assessment,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_8,,,b5902733-4275-4a59-a0c2-ece0e85df745,2,,,Contributing_Factors
7,network assessment network cyber security assessment cyber security security intel operation threat cyber incident system assessment cyber cyber intel network threat assessment security response incident,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_8,,,fd2271f0-8121-4b7c-ae12-ede7bc4b73fb,3,,,Contributing_Factors
7,response incident cyber network system security cyber threat system security intel,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_8,,,620fb410-1268-4d5e-af16-0622d6bf88ce,4,,,Contributing_Factors
7,assessment network assessment incident intel assessment cyber assessment operation intel security operation cyber incident intel network assessment intel security security response cyber cyber network assessment,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_8,,,ac6027d9-2d3e-43c6-a7b8-61d4b8b8d727,1,,,Root_Cause
7,network assessment operation network security cyber threat security response response assessment cyber threat network security threat security incident system system intel operation assessment cyber intel,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_8,,,51c213d6-5303-4c3f-a643-cc1a38324b1e,2,,,Root_Cause
7,cyber intel security system operation assessment intel system intel cyber incident incident system security assessment security assessment security system intel cyber incident threat incident intel,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_8,,,c29f900b-3abf-443e-a237-1795b0c00619,3,,,Root_Cause
7,incident intel cyber intel threat cyber system threat system incident incident,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_8,,,9fe448a1-2566-4e96-8f88-fb6ec6c584b4,4,,,Root_Cause
7,security incident security cyber network response incident operation network operation security response security assessment threat intel threat system assessment threat incident security intel response incident,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_8,,,bd2b6b30-c83d-4e1d-ad49-26d16e10880a,1,,,Instructional_Fix
7,response incident security security network response cyber network incident response network security intel security system operation assessment system network operation intel intel security threat system,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_8,,,82367aed-a849-436f-9155-58dabecb4106,2,,,Instructional_Fix
7,threat system incident system response security assessment system assessment intel incident cyber intel operation assessment system intel incident security threat response system operation response assessment,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_8,,,6c773edd-9c5d-4fbc-8c2e-4b2f38dda8f8,3,,,Instructional_Fix
7,response assessment incident system operation network incident security security network incident,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_8,,,032a1268-a37e-452d-aa2e-9228d5995bb4,4,,,Instructional_Fix
7,cyber incident incident threat cyber cyber operation security threat assessment cyber network response security security intel cyber network cyber system threat cyber network incident operation,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_8,,,d8f15b31-f4de-4a34-ae50-a81faf79321c,1,,,LL_LP_LO
7,incident operation threat incident operation cyber security incident intel intel system network intel cyber threat intel intel threat intel assessment response cyber response security network,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_8,,,f30c8b94-7193-4b80-b5dd-e72657613041,2,,,LL_LP_LO
7,security network response security intel assessment security system response threat operation incident cyber operation network incident intel response response cyber response operation response network response,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_8,,,65efee36-edd2-49be-838e-a5b350e43515,3,,,LL_LP_LO
7,network response system response system incident threat intel security assessment network,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_8,,,6838b35e-22f6-4eeb-87f0-3033599c0e97,4,,,LL_LP_LO
7,security security threat system network threat system threat response assessment security system response cyber network assessment threat threat incident assessment incident response operation system threat,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_8,,,49192959-5437-4a1a-b572-c4a5fe2c3c0f,1,,,DOTMLPFP_PAIC2
7,system threat network operation cyber system threat network response system assessment assessment security cyber intel network network response intel assessment threat threat response response operation,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_8,,,56f452ae-3d20-4530-a23b-1fa4ccca4dc2,2,,,DOTMLPFP_PAIC2
7,response operation response intel response system security network operation intel network operation intel network threat threat network cyber network security assessment intel system intel security,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_8,,,7231e19d-5eb0-4d9b-8dd1-43b7e888f60b,3,,,DOTMLPFP_PAIC2
7,intel security security threat incident cyber threat cyber network system security,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_8,,,768e3f0b-a7a5-406b-bb8a-2c6b64c5076f,4,,,DOTMLPFP_PAIC2
7,operation cyber system threat security incident system incident system threat assessment network response assessment response system incident response assessment security network response system cyber incident,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_8,,,87b9106e-040f-4b4c-bb3e-ab40e6763747,1,,,Big_Rocks
7,cyber incident threat cyber intel incident intel assessment response system cyber assessment response incident security cyber system operation operation assessment incident security cyber network security,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_8,,,7c3f986a-aac9-4972-bd16-23a003c3252d,2,,,Big_Rocks
7,network security intel threat network incident system cyber cyber threat response system operation intel response response cyber assessment assessment assessment assessment response response incident security,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_8,,,7cc086e1-6b5b-4178-94b5-824fb8ffec29,3,,,Big_Rocks
7,incident security security assessment incident threat response incident intel operation assessment,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_8,,,72375855-ca7d-45e3-b6f2-f9594a2f3dd2,4,,,Big_Rocks
8,cyber operation security system threat assessment incident operation assessment security incident security intel assessment intel operation cyber assessment response intel network response operation operation intel,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_9,,,b0b773bf-8591-4e82-9781-c7451493510b,1,,,Debrief_Focus_Point_Problem_Statement
8,operation intel intel network response operation security operation incident network incident operation security operation operation threat assessment intel threat intel system security assessment threat system,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_9,,,ddb7d511-50a0-4277-b1d0-905f14661388,2,,,Debrief_Focus_Point_Problem_Statement
8,threat system cyber incident response assessment threat response response response operation security network system assessment security cyber operation response operation cyber response network system operation,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_9,,,a8c2ec89-fdeb-47c4-9404-7758150ff993,3,,,Debrief_Focus_Point_Problem_Statement
8,system operation system operation incident system cyber network cyber intel response,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_9,,,45ed8cae-13c6-4b5a-a6f7-68d5cb9fc4f0,4,,,Debrief_Focus_Point_Problem_Statement
8,incident system cyber security response incident cyber assessment cyber system intel intel assessment security operation incident response incident incident network response system incident threat security,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_9,,,dcab9cfd-8558-44de-ae2a-1825ceba6759,1,,,Contributing_Factors
8,threat security response network intel assessment operation network network incident intel assessment cyber security network response threat incident intel assessment incident security operation intel response,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_9,,,e52ef600-6972-411f-9304-0a65a9186ed1,2,,,Contributing_Factors
8,intel response cyber cyber response cyber security threat incident network threat response intel incident system operation security cyber response cyber intel intel system assessment incident,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_9,,,74ec55dc-1eb1-4baa-befa-fc0da2098fe2,3,,,Contributing_Factors
8,assessment incident system security system operation response threat system system assessment,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_9,,,70f89057-f370-48e7-b93e-27323060bcb9,4,,,Contributing_Factors
8,operation system incident response threat intel system response intel operation response intel security cyber threat system cyber network incident cyber assessment system network threat intel,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_9,,,b96fa609-c688-406a-9b86-5f3a065f96ca,1,,,Root_Cause
8,threat intel threat assessment intel operation security assessment assessment incident response intel incident assessment cyber system operation cyber incident network assessment threat operation network security,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_9,,,88ce2197-415e-4fb4-b36e-12e8580847c6,2,,,Root_Cause
8,network security system threat threat system response intel system security security threat security system system threat network cyber network security intel operation threat cyber response,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_9,,,b9755b95-4751-4c72-8e5a-503c3f8d5965,3,,,Root_Cause
8,cyber response response security security intel incident security cyber network threat,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_9,,,0b687447-a0cc-4484-a0fb-6dc8f1a4b01c,4,,,Root_Cause
8,intel security threat cyber response intel incident security threat system incident incident threat assessment incident cyber response incident assessment incident security threat cyber response intel,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_9,,,9edac80c-45d7-44a8-a86d-f6fcdf1ae637,1,,,Instructional_Fix
8,response intel threat threat system security threat network assessment response incident security incident operation security system intel cyber cyber cyber threat security cyber network network,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_9,,,fb632b49-22d0-40fe-bef4-fc86413350dd,2,,,Instructional_Fix
8,network network response operation incident assessment threat incident assessment network intel system intel threat assessment network operation system security response incident operation security threat system,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_9,,,f74a92c9-d489-4cc3-83cf-5ff194818a93,3,,,Instructional_Fix
8,threat system operation assessment operation security security intel response operation cyber,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_9,,,249a90c7-a9c5-42e4-aecf-8820862bebfb,4,,,Instructional_Fix
8,operation network cyber cyber network cyber network incident security response cyber threat system intel cyber network security security network incident assessment response network cyber assessment,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_9,,,f31c7ab6-ce8d-4533-ad22-2f659faf4455,1,,,LL_LP_LO
8,cyber assessment system system security security threat network security system security assessment response intel cyber cyber security network system intel response network network threat response,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_9,,,f7b7503e-4525-4872-9fa5-4ea406d37c57,2,,,LL_LP_LO
8,threat response threat threat assessment response cyber cyber assessment operation system security security response threat operation network cyber operation network assessment operation intel system security,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_9,,,aafa2f95-6f75-4382-b03f-435126c8d185,3,,,LL_LP_LO
8,system security assessment security system response intel operation cyber system response,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_9,,,74ec1de5-26d8-4ded-84db-31c9ed2c6144,4,,,LL_LP_LO
8,network cyber response incident intel response intel assessment assessment response network incident system system threat operation network incident operation network operation threat intel network response,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_9,,,e4140f70-42b8-4830-ac17-accc7735c6f7,1,,,DOTMLPFP_PAIC2
8,network response operation assessment cyber operation system response threat threat response network security network threat incident assessment network cyber threat system response response assessment system,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_9,,,545f8cb9-6f91-4a66-9780-015b66a1a86d,2,,,DOTMLPFP_PAIC2
8,assessment system assessment response cyber operation network response incident threat cyber threat cyber operation threat operation security system threat security assessment network incident operation threat,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_9,,,9aa2becc-a2a0-4d77-9818-5f90750b6dcd,3,,,DOTMLPFP_PAIC2
8,operation threat incident response intel response security operation assessment operation response,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_9,,,b743814f-1b83-4a06-94e2-00affb617bde,4,,,DOTMLPFP_PAIC2
8,threat threat system security cyber network cyber cyber threat cyber security cyber system network operation cyber assessment security response security security incident threat cyber system,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_9,,,ed22490e-0181-4276-9b65-a3b01aab1da5,1,,,Big_Rocks
8,cyber system response cyber cyber response threat response cyber assessment threat system assessment response system assessment incident network response incident intel network system operation cyber,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_9,,,7ae60a93-e500-4f27-b39c-cde26d3bc147,2,,,Big_Rocks
8,operation cyber network security incident response system cyber operation incident threat security network assessment assessment intel incident security cyber response intel network incident system threat,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_9,,,713ac76b-64f9-4b78-b9fa-b0cbb001f8c2,3,,,Big_Rocks
8,system threat security incident security security intel response operation cyber intel,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_9,,,3646339d-70d5-4f05-8557-28eb0ade9317,4,,,Big_Rocks
9,cyber intel operation security assessment security operation incident incident intel threat cyber cyber assessment security assessment incident cyber incident network network response threat security security,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_10,,,24088a58-de71-41ba-b776-f5d2599e76ce,1,,,Debrief_Focus_Point_Problem_Statement
9,security security security incident operation security operation threat assessment operation incident threat intel cyber operation intel operation assessment security threat threat operation network cyber security,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_10,,,ca9de64e-6588-4bb7-9e6a-35cd47f5e36b,2,,,Debrief_Focus_Point_Problem_Statement
9,cyber security cyber assessment threat assessment cyber cyber intel network threat threat security assessment response threat assessment operation network network security cyber assessment network response,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_10,,,644cdc06-4365-4238-b91c-c57d69b5211f,3,,,Debrief_Focus_Point_Problem_Statement
9,network response intel system assessment network network threat security system response,,Debrief_Focus_Point_Problem_Statement,,,,Tactical_Lessons_Learned.csv,Mission_10,,,9ef4eb16-e70f-4d85-98e9-db570fb64e8f,4,,,Debrief_Focus_Point_Problem_Statement
9,cyber system incident response operation response intel incident security assessment cyber security assessment threat incident incident security operation operation response system network operation intel threat,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_10,,,9aeb1c52-7818-40c1-9e66-b1b38b92806b,1,,,Contributing_Factors
9,intel threat security intel incident threat system assessment network security cyber security operation intel operation security threat network cyber operation threat operation network intel incident,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_10,,,5a5df46c-3da6-42a6-bfb6-f619c8ccaeaf,2,,,Contributing_Factors
9,intel incident intel network response response network response assessment system system threat threat network intel system assessment incident system intel incident intel network system operation,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_10,,,0f127ae5-28c2-4496-a3e6-ad5c1702ec16,3,,,Contributing_Factors
9,system operation threat operation cyber cyber network security intel intel assessment,,Contributing_Factors,,,,Tactical_Lessons_Learned.csv,Mission_10,,,fd4a0a64-930c-44a5-90de-6fff077f8d7d,4,,,Contributing_Factors
9,network operation incident response operation response incident intel operation intel intel cyber response response threat threat network intel system cyber response network incident response response,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_10,,,a6e6817a-f355-4c19-9942-70cf7d840070,1,,,Root_Cause
9,response response threat response assessment cyber intel network threat assessment system system threat cyber system cyber security cyber response network threat system intel response operation,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_10,,,1c1aafdb-bf2b-46d5-938f-5da1605226c1,2,,,Root_Cause
9,response operation system response operation operation incident incident incident operation assessment threat assessment security cyber response network assessment security system incident system security cyber operation,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_10,,,2e1fcbbc-d310-452f-86a7-80dbe0ee363a,3,,,Root_Cause
9,cyber operation system security response cyber assessment system network response incident,,Root_Cause,,,,Tactical_Lessons_Learned.csv,Mission_10,,,0002706c-0b29-4978-b065-b4f8741f89e7,4,,,Root_Cause
9,intel threat threat assessment operation security threat network security operation operation cyber system network cyber security intel threat cyber operation system cyber intel network security,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_10,,,28e7c3a1-64dd-4f5a-ad99-c9f712c2de75,1,,,Instructional_Fix
9,network security operation incident incident intel system intel operation intel security operation cyber operation incident assessment intel response cyber threat response cyber intel assessment threat,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_10,,,1029f264-7576-4717-a4b9-9a12bfcd8af1,2,,,Instructional_Fix
9,assessment threat security assessment network threat network security intel incident security cyber network system network system cyber network assessment assessment network network system security response,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_10,,,12b8eef4-186f-4e69-b219-94b6bc9ba5b6,3,,,Instructional_Fix
9,security response response response intel cyber incident system threat incident assessment,,Instructional_Fix,,,,Tactical_Lessons_Learned.csv,Mission_10,,,2ca425af-5d96-48f9-a88b-aefe5746a7d2,4,,,Instructional_Fix
9,assessment assessment response cyber incident intel assessment cyber system threat incident incident assessment response threat incident cyber network network incident incident assessment response incident operation,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_10,,,05a67ae2-cb89-44a6-a77c-4a892f091305,1,,,LL_LP_LO
9,incident operation system incident incident threat cyber response operation network intel system network security security assessment assessment threat response security cyber incident cyber system cyber,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_10,,,28b3e19b-8fc6-4faa-9e62-dcdd5ee0ecdd,2,,,LL_LP_LO
9,system cyber incident network network system assessment threat intel incident incident system incident cyber threat response system incident response incident network response threat system cyber,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_10,,,dd90e3df-8884-4e95-8f4a-1b2280a2f6cf,3,,,LL_LP_LO
9,system cyber network incident system network security system network assessment threat,,LL_LP_LO,,,,Tactical_Lessons_Learned.csv,Mission_10,,,d9081b09-15d0-4906-9f68-3b4fb27224d7,4,,,LL_LP_LO
9,operation system incident intel cyber security response incident incident assessment security system cyber network threat operation security incident response response intel incident assessment system system,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_10,,,5dd5ee5e-7014-4f45-a531-7f0b957b480a,1,,,DOTMLPFP_PAIC2
9,system system cyber threat cyber operation threat response threat operation operation security operation response system assessment network operation assessment system assessment assessment network assessment network,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_10,,,654abac0-9585-4465-ab9e-8b497fcec4ea,2,,,DOTMLPFP_PAIC2
9,assessment network cyber network cyber security assessment response incident response cyber system operation incident operation assessment security response cyber intel assessment threat assessment security incident,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_10,,,eec1a1e4-c544-4789-8562-74b277ee3605,3,,,DOTMLPFP_PAIC2
9,security incident cyber threat system threat security incident incident intel intel,,DOTMLPFP_PAIC2,,,,Tactical_Lessons_Learned.csv,Mission_10,,,30c1b82f-9476-4b2f-a9e8-904beab5629b,4,,,DOTMLPFP_PAIC2
9,threat network security assessment assessment network security security incident security cyber system incident intel system intel incident incident security incident intel response response assessment intel,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_10,,,d25262d3-ec87-47fc-a676-5b63bc856f9d,1,,,Big_Rocks
9,assessment intel system response network response operation operation threat incident incident assessment assessment security operation response operation incident incident assessment incident response threat assessment intel,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_10,,,1f8854a8-072a-4670-9ad9-f156634b8ca8,2,,,Big_Rocks
9,assessment intel security operation system response network intel intel operation response network intel incident security security intel operation security operation assessment response intel incident threat,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_10,,,2e0fa04e-1487-4d14-a958-64afa000971e,3,,,Big_Rocks
9,incident threat network system network incident network intel security system network,,Big_Rocks,,,,Tactical_Lessons_Learned.csv,Mission_10,,,84cfe138-1197-40e5-b021-8c26b01e543d,4,,,Big_Rocks
0,incident incident incident incident cyber response response response system response security system security system intel security intel security operation threat security intel system operation response,,Hardening Recommendation #231,Low,,Pending,Hardening_Recommendations.csv,Mission_1,,HR001,7964a1e9-fc79-4726-adb2-101b3aa6d3d0,1,System A,,Hardening Recommendation #231
0,operation response response threat cyber threat cyber incident response system operation threat threat threat intel system incident response system operation intel response operation system incident,,Hardening Recommendation #231,Low,,Pending,Hardening_Recommendations.csv,Mission_1,,HR001,d822d765-5277-4e41-a45a-ea18e48a6e59,2,System A,,Hardening Recommendation #231
0,system incident network intel intel cyber operation threat operation operation network response intel system security operation system intel network response assessment threat cyber response system,,Hardening Recommendation #231,Low,,Pending,Hardening_Recommendations.csv,Mission_1,,HR001,90caae80-8757-4c64-bad9-5328647224e0,3,System A,,Hardening Recommendation #231
0,response system operation cyber operation network assessment operation security response response response system threat assessment network security cyber security assessment operation operation security incident incident,,Hardening Recommendation #231,Low,,Pending,Hardening_Recommendations.csv,Mission_1,,HR001,9ab6e7b5-993c-4ea2-a714-09565c720bfd,4,System A,,Hardening Recommendation #231
0,incident incident response intel network intel response threat incident network security system assessment cyber network network system intel network network network system cyber incident system,,Hardening Recommendation #231,Low,,Pending,Hardening_Recommendations.csv,Mission_1,,HR001,d2182dc2-45d1-4360-bb8e-cbf8a0538932,5,System A,,Hardening Recommendation #231
0,incident system system cyber threat,,Hardening Recommendation #231,Low,,Pending,Hardening_Recommendations.csv,Mission_1,,HR001,3f831238-8450-4bff-b7d0-e0426abd66eb,6,System A,,Hardening Recommendation #231
1,intel incident security incident assessment operation security network incident cyber network incident response operation security security operation system security cyber threat assessment network incident cyber,,Hardening Recommendation #231,High,,Rejected,Hardening_Recommendations.csv,Mission_2,,HR002,7dd9e622-3160-4fcb-9bfd-c86cc306f202,1,System C,,Hardening Recommendation #231
1,incident cyber assessment response operation response network intel assessment response intel incident response response response operation cyber system system incident response security security security cyber,,Hardening Recommendation #231,High,,Rejected,Hardening_Recommendations.csv,Mission_2,,HR002,c537c689-8cb2-48b8-8557-602a701528f6,2,System C,,Hardening Recommendation #231
1,security cyber intel intel threat cyber system system security threat assessment threat intel intel assessment assessment response intel intel operation operation system incident cyber response,,Hardening Recommendation #231,High,,Rejected,Hardening_Recommendations.csv,Mission_2,,HR002,14cee37c-f5ad-40b1-80d7-2afa2664374c,3,System C,,Hardening Recommendation #231
1,cyber response network security response response system assessment incident operation security incident response operation cyber assessment security incident incident threat intel assessment network incident threat,,Hardening Recommendation #231,High,,Rejected,Hardening_Recommendations.csv,Mission_2,,HR002,fd2bd04e-b534-4401-a277-2c79d4076614,4,System C,,Hardening Recommendation #231
1,incident threat intel network security system cyber operation cyber system incident operation network threat security cyber security intel threat response network network assessment operation threat,,Hardening Recommendation #231,High,,Rejected,Hardening_Recommendations.csv,Mission_2,,HR002,f19240b6-0da8-4af8-b12d-6dc29cafe65c,5,System C,,Hardening Recommendation #231
1,operation threat cyber security threat,,Hardening Recommendation #231,High,,Rejected,Hardening_Recommendations.csv,Mission_2,,HR002,ed8a4e32-43ff-4b0a-b41c-37eaf9a2515a,6,System C,,Hardening Recommendation #231
2,incident network response assessment security cyber system intel incident security response operation incident incident assessment system network incident incident threat incident threat threat assessment security,,Hardening Recommendation #231,High,,Rejected,Hardening_Recommendations.csv,Mission_3,,HR003,32ef908d-0861-4fac-862b-695c68b6a032,1,System A,,Hardening Recommendation #231
2,assessment security network security cyber incident security network assessment incident system network cyber operation intel intel incident operation network assessment assessment incident operation network threat,,Hardening Recommendation #231,High,,Rejected,Hardening_Recommendations.csv,Mission_3,,HR003,95b28c7d-bb97-4bb3-baa2-c28d8414b6de,2,System A,,Hardening Recommendation #231
2,network threat intel operation security operation threat security system threat intel intel intel threat threat operation intel incident threat intel security assessment cyber threat incident,,Hardening Recommendation #231,High,,Rejected,Hardening_Recommendations.csv,Mission_3,,HR003,e52ea3dd-4692-4f0d-8369-6c60d6425f66,3,System A,,Hardening Recommendation #231
2,threat incident network assessment system cyber intel cyber cyber threat intel assessment network network security intel response security threat incident cyber response incident system network,,Hardening Recommendation #231,High,,Rejected,Hardening_Recommendations.csv,Mission_3,,HR003,b9d0dd96-051b-485d-a474-0a96733b4cb8,4,System A,,Hardening Recommendation #231
2,system network response cyber threat intel assessment operation system security system system response response incident assessment network incident threat intel system response network security security,,Hardening Recommendation #231,High,,Rejected,Hardening_Recommendations.csv,Mission_3,,HR003,a4392cab-3033-4f71-9dc0-3f07051ba2c2,5,System A,,Hardening Recommendation #231
2,security security incident assessment security,,Hardening Recommendation #231,High,,Rejected,Hardening_Recommendations.csv,Mission_3,,HR003,f4fd4453-1d5c-4313-b9ca-94206addf5bc,6,System A,,Hardening Recommendation #231
3,response response system system assessment operation cyber cyber security system security response intel assessment assessment system intel response incident response threat threat assessment system assessment,,Hardening Recommendation #231,High,,Rejected,Hardening_Recommendations.csv,Mission_4,,HR004,75eed487-c707-47a2-a1d4-f25ec0dc7296,1,System C,,Hardening Recommendation #231
3,system assessment response threat assessment response network intel incident response operation system incident intel threat cyber assessment response incident intel response security cyber intel assessment,,Hardening Recommendation #231,High,,Rejected,Hardening_Recommendations.csv,Mission_4,,HR004,15fe0b7c-2119-4997-84e0-02e42acb57e9,2,System C,,Hardening Recommendation #231
3,intel assessment threat network operation system response security assessment response incident security intel operation security incident assessment security cyber system response operation intel intel system,,Hardening Recommendation #231,High,,Rejected,Hardening_Recommendations.csv,Mission_4,,HR004,eae5b056-51e6-4329-9974-2169c7b501bb,3,System C,,Hardening Recommendation #231
3,intel system operation network cyber intel cyber network response network network assessment assessment cyber incident response security threat incident response system security threat incident operation,,Hardening Recommendation #231,High,,Rejected,Hardening_Recommendations.csv,Mission_4,,HR004,c120f932-18d6-4e4b-bc79-18583b02d5dd,4,System C,,Hardening Recommendation #231
3,incident operation threat network system cyber network response operation assessment system assessment network threat network response assessment response response response intel intel network assessment assessment,,Hardening Recommendation #231,High,,Rejected,Hardening_Recommendations.csv,Mission_4,,HR004,4aca4ca2-50bb-4eec-8c6c-ccfc551e34c0,5,System C,,Hardening Recommendation #231
